,content,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,answers,poststrat
64ff953330152d002316f63a,Action Mode,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,Nothing is wrong ,0.9487222433130538
64ff953430152d002316f63d,Action Mode,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,True,True,True,False,False,im impressed she could keep up,1.0172653505087292
64ff953bb5afe3001d4d8a14,Unsend Texts_RIP Leon,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,It was just okay,0.7051044533690185
64ff9549a039ac001e19eb2a,Action Mode,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,"I liked it! It was funny and made it's point very clearly.
",1.3605847381374994
64ff954a32eacc001e1b7a98,Apple Pay,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,True,True,True,False,False,Very relatable ,1.0172653505087292
64ff954bedf2c4002c037193,Crash Test,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,U shall buy it,0.8304978501143162
64ff954c32eacc001e1b7a9b,Crash Test,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,Car crashes are not entertaining.,2.0233031971084543
64ff95536118f800248c1580,Action Mode,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,I liked this video ,0.7015633853534847
64ff955765b6ab001eccc32c,Crash Test,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,I really like the safety feature on the iPhone 14 Pro,1.342226509521509
64ff9559baf3e7001bab787d,Action Mode,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,Looks great,1.3605847381374994
64ff9561baf3e7001bab7922,Apple Pay,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,Very boring ,1.8973335814507304
64ff956432eacc001e1b7b1c,Crash Test,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,The video was very nice it was enjoyable.,0.7169205779050342
64ff956f8668d900268175e0,Action Mode,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,Interested in the phone ,1.0172653505087292
64ff9574c3a8660024873abc,Focus Mode,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,Cute and entertaining,1.5682446372139307
64ff95753e8980001d8b6f9b,Crash Test,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,It was cool,1.0288952964374773
64ff957a7d9ac100245be9c5,Action Mode,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,It was okay ,0.5990998502756476
64ff957cc3a8660024873ac9,Crash Test,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,Informative ,0.9487222433130538
64ff95803ed4c0001d5a6d35,Action Mode,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,Good video for verizon,0.5668333811133799
64ff9582b5afe3001d4d8a1c,Action Mode,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,Nice work ,2.63175716176894
64ff9592c3a8660024873aef,Action Mode,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,"I really dislike iPhone, I don't care if the camera is more stable it doesn't make the company any better. It's also probably incredibly expensive ",1.2848212027166577
64ff959365b2920022bc4103,Unsend Texts_RIP Leon,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,I thought the advert was amusing.,0.8886254826891152
64ff959365b2920022bc4106,Action Mode,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,True,False,True,False,Wish there was longer on what the video looked like after ,0.7051044533690185
64ff95973e8980001d8b6fd3,Action Mode,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,iPhone good pictures ,2.63175716176894
64ff95973e8980001d8b6fd6,Focus Mode,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,Seemed fum,1.0288952964374773
64ff959a7d9ac100245bea04,Focus Mode,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,I was initially confused at what the message was and had to think or concentrate a little bit in order to figure out what the point was. If my mind wasn't really engaged I don't think I would have gotten the point of the video at all.,1.0628578721862898
64ff959ba039ac001e19eb46,Action Mode,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,audio hurt my ears,0.5668333811133799
64ff959c3e8980001d8b710b,Action Mode,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,I thought the ad was great,0.6791456188381466
64ff959c89294c0024cec6c6,Unsend Texts_RIP Leon,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,Was funny. Made me smile. ,0.4757907129656329
64ff959fedf2c4002c0371a0,Crash Test,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,It was shocking to see how the car was rolling over and going to crash although I thought it was a test to check the safety of the vehicle.  ,2.0233031971084543
64ff95a089294c0024cec6cc,Action Mode,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,It is good ,0.5990998502756476
64ff95a665b6ab001eccc33d,Action Mode,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,True,True,False,False,I like how the video explains promotion ,0.9487222433130538
64ff95a93e8980001d8b72c2,Action Mode,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,True,True,False,False,I thought it was a great add. Informed me of a feature I was unaware of. ,0.6423835042089158
64ff95aa89294c0024cec6d4,Action Mode,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,Great,0.6423835042089158
64ff95b189294c0024cec6e2,Unsend Texts_RIP Leon,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,The unsend feature on iPhone ,0.6577580067639537
64ff95b9baf3e7001bab7947,Apple Pay,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,nice video,0.7015633853534847
64ff95bd21dc2100227d0711,Crash Test,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,The video was a great commercial.,0.6577580067639537
64ff95c27d9ac100245bea35,Crash Test,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,It was funny ,1.0288952964374773
64ff95c732eacc001e1b7cf3,Crash Test,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,False,"Wish all phones did that not just super expensive phones
",0.7051044533690185
64ff95c92c4f3e001cb65602,Action Mode,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,I'll definitely purchase a iPhone in the near future,1.0628578721862898
64ff95cd8668d90026817aea,Crash Test,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,Good overall idea may help save lives !,1.519624190468634
64ff95cf2c4f3e001cb65619,Focus Mode,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,True,Specific message that it was like a happy and you know you wanna explore the world.,0.6577580067639537
64ff95cf89294c0024cec728,Unsend Texts_RIP Leon,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,"Love that instinct reflex’s of towards the action coming
",1.0172653505087292
64ff95d0a039ac001e19eba9,Unsend Texts_RIP Leon,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,Weird,1.0172653505087292
64ff95d5a039ac001e19ebb2,Crash Test,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,Crash dummies are great,1.0288952964374773
64ff95d689294c0024cec73c,Crash Test,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,Very eye appealing ,1.0172653505087292
64ff95d6baf3e7001bab798c,Focus Mode,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,True,True,False,False,It was a very awkward video wasn't sure what it was about but it wasn't the worst video I've seen,0.7015633853534847
64ff95d77d9ac100245bea59,Unsend Texts_RIP Leon,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,True,False,False,Intriguing ,0.6577580067639537
64ff95d832eacc001e1b7d15,Action Mode,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,I liked it a lot,0.6450671588652569
64ff95de89294c0024cec745,Unsend Texts_RIP Leon,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,True,False,False,True,"It was a little hard to read his texts, but i still thought it was funny he was amused by the dead mouse!",1.0172653505087292
64ff95df65b6ab001eccc352,Unsend Texts_RIP Leon,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,False,False,True,Awesome thank you!!,1.0288952964374773
64ff95e065b2920022bc412c,Action Mode,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,True,True,True,False,False,Funny and inspirational.,0.7434640255093338
64ff95e22c4f3e001cb6563a,Unsend Texts_RIP Leon,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,That was awful.  Makes apple look cheep,1.4985461647970642
64ff95e6edf2c4002c03739a,Unsend Texts_RIP Leon,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,It was funny but why were they sitting at a table? ,1.342226509521509
64ff95ea661495002133de23,Focus Mode,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,Good,0.6791456188381466
64ff95ecedf2c4002c0373b2,Crash Test,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,The video was pretty nice to say the least. ,0.8908775119820329
64ff95eed4353c001db81d10,Crash Test,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,False,True,False,the music fits perfectly with the video to make it funny and enjoyable.,0.4220730330061343
64ff95f12c4f3e001cb65691,Crash Test,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,I think it was an good ad,1.571394588683669
64ff95f289294c0024cec767,Apple Pay,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,It’s a good video ,0.9487222433130538
64ff95f8edf2c4002c0373c8,Unsend Texts_RIP Leon,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,This is one of the funnier commercials I’ve seen in a while.,1.3605847381374994
64ff95fc32eacc001e1b7e35,Battery for Miles,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False,Funny song needs more visuals,0.7015633853534847
64ff95fe2c4f3e001cb656ab,Crash Test,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,"I think that feature is great, hopefully it saves lives ",1.0288952964374773
64ff960532eacc001e1b7e45,Crash Test,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,It was awesome ,0.7015633853534847
64ff96063d0fa3001d5e9b3e,Action Mode,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,Liked it,1.5682446372139307
64ff9607661495002133de3c,Crash Test,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False,True,Great feature in case of a emergency like song on the back ground ,0.8908775119820329
64ff960c32eacc001e1b7ebd,Action Mode,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,it was entertaining ,1.2848212027166577
64ff960fd4353c001db81d4c,Action Mode,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,True,True,False,False,Very interesting and entertaining great advertising ,1.55353516983394
64ff9613122929001c0bb854,Unsend Texts_RIP Leon,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,I was confused at first because I really didn’t know where that was going but it ended up being super funny and great way to use the features on Apple ,0.9487222433130538
64ff96153d0fa3001d5e9b55,Action Mode,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,True,False,True,False,Like how the mom was running in the crouc,1.1253164150132766
64ff96248668d90026817be0,Crash Test,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,True,True,False,False,True,Ad was interesting and different for the IPhone 14.,0.9487222433130538
64ff9626122929001c0bb880,Action Mode,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,True,True,True,False,False,Serious to serious ,0.6423835042089158
64ff9626661495002133de7d,Unsend Texts_RIP Leon,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,Thought it was kinda funny ,1.0366543693116297
64ff96268668d90026817c55,Crash Test,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,"Very good Timelapse, Shows great improvement, ",0.9487222433130538
64ff9627122929001c0bb883,Unsend Texts_RIP Leon,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,True,Great video ,0.3806128156086854
64ff96313ed4c0001d5a6d69,Crash Test,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,Surprised ,1.146445719370538
64ff9634d9c82a0024d4f37f,Focus Mode,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,True,False,False,True,Thought it was funny ,2.63175716176894
64ff96373d0fa3001d5e9b9b,Unsend Texts_RIP Leon,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,True,True,True,False,True,False,It was very appealing and caught my attention ,1.4378595160680112
64ff963bc3a8660024873b04,Unsend Texts_RIP Leon,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,True,True,False,False,I enjoyed the video ,0.6423835042089158
64ff963d3ed4c0001d5a6d82,Crash Test,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,True,False,False,Not sure the purpose or point of that video,1.0172653505087292
64ff9646d9c82a0024d4f3a2,Unsend Texts_RIP Leon,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False,It's different for sure but nice,0.4881834186267511
64ff9648122929001c0bb8bf,Unsend Texts_RIP Leon,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,informal,0.5668333811133799
64ff96488668d90026817ebc,Crash Test,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,It’s amazing how phones are becoming nowadays ,0.6423835042089158
64ff964c2c4f3e001cb65976,Action Mode,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,True,False,False,Dedicated mom. Advanced photo app of the iPhone ,0.9487222433130538
64ff965121dc2100227d077b,Crash Test,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,The background music is lovely and the brands feuatured are reliable.,0.9487222433130538
64ff9652122929001c0bb8d0,Crash Test,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,True,False,True,False,It was funny af,0.4757907129656329
64ff9652c3a8660024873b25,Unsend Texts_RIP Leon,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,Boring ,0.5990998502756476
64ff9653122929001c0bb8d8,Crash Test,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,False,I didn’t know the iPhone had this future pretty cool to know ,0.5990998502756476
64ff96563d0fa3001d5e9bce,Apple Pay,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,Very confusing ,1.342226509521509
64ff966321dc2100227d07ac,Apple Pay,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,I've experienced similar issues using a POS system. Watching the video I may look into using Google pay,1.342226509521509
64ff966421dc2100227d07af,Crash Test,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,"INTERESTING, ENTERTAINING",1.3927821574769066
64ff9666d9c82a0024d4f3ee,Focus Mode,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,False,False,True,Very interesting that really enjoyed the video gave me really good insight,1.342226509521509
64ff96683d0fa3001d5e9c01,Crash Test,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,Informing,0.7434640255093338
64ff966b21dc2100227d07be,Crash Test,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,False,False,Informative feature,1.3605847381374994
64ff966bd4353c001db81d75,Unsend Texts_RIP Leon,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,I think it fine ,0.5481587655374175
64ff966c30152d002316ff57,Unsend Texts_RIP Leon,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,It shared the intended information clearly. And made and imprint ,0.6791456188381466
64ff967265b6ab001eccc373,Crash Test,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,Wear seatbelt ,0.9487222433130538
64ff9675baf3e7001bab799c,Unsend Texts_RIP Leon,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,True,False,False,I thought the gecko was so cute,0.3806128156086854
64ff967630152d002316ff5a,Unsend Texts_RIP Leon,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,True,False,False,It was actually a dope video… ,0.9487222433130538
64ff967789294c0024cec7c2,Unsend Texts_RIP Leon,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,False,I loved the music.,0.5755696140755768
64ff967a21dc2100227d07cf,Unsend Texts_RIP Leon,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,Didn't like it,1.5682446372139307
64ff967b122929001c0bb918,Unsend Texts_RIP Leon,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,True,True,False,False,False,True,The video itself is clever I just hate the idea of being able to delete texts I think it’s a feature that’s not going to be used for good in terms of personal relationships or even legal situations. What’s to stop someone from sending people horrible things and then deleting it after a bit and then there’s no proof. ,1.0172653505087292
64ff968165b6ab001eccc38a,Crash Test,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,You should always you should always pay attention while driving no phones nothing,1.843712446670789
